maintenance_id,start_time,end_time,machine_id,line_id,technician_id,maintenance_type_id,related_failure_id,duration_minutes,labor_cost,parts_cost,part_id,part_quantity,total_cost
754,2023-06-19 13:43:00,2023-06-19 17:19:00,6,2,5,1,,216,1260.0,12600,6.0,3,13860.0
755,2023-06-19 14:17:00,2023-06-19 14:55:00,5,2,5,1,,38,221.67,0,,0,221.67
756,2023-06-20 12:37:00,2023-06-20 15:00:00,7,2,8,2,204.0,143,1001.0,55000,17.0,1,56001.0
757,2023-06-20 14:49:00,2023-06-20 21:00:00,3,1,2,2,205.0,371,2287.83,0,,0,2287.83
758,2023-06-20 19:02:00,2023-06-20 21:00:00,9,3,8,2,206.0,118,826.0,0,,0,826.0
759,2023-06-22 11:41:00,2023-06-22 12:26:00,6,2,7,1,,45,262.5,0,,0,262.5
760,2023-06-22 13:18:00,2023-06-22 13:52:00,11,3,10,1,,34,221.0,0,,0,221.0
761,2023-06-22 14:54:00,2023-06-22 15:16:00,3,1,9,1,,22,143.0,0,,0,143.0
762,2023-06-25 07:04:00,2023-06-25 07:43:00,12,3,8,1,,39,273.0,0,,0,273.0
763,2023-06-25 08:53:00,2023-06-25 09:26:00,10,3,9,1,,33,214.5,0,,0,214.5
764,2023-06-25 18:25:00,2023-06-25 19:02:00,8,2,7,1,,37,215.83,3500,5.0,1,3715.83
765,2023-06-26 11:00:00,2023-06-26 11:42:00,9,3,8,1,,42,294.0,0,,0,294.0
766,2023-06-26 13:43:00,2023-06-26 19:00:00,12,3,10,2,207.0,317,2060.5,3500,5.0,1,5560.5
767,2023-06-27 13:44:00,2023-06-27 14:26:00,7,2,9,1,,42,273.0,0,,0,273.0
768,2023-06-28 03:50:00,2023-06-28 11:00:00,8,2,6,2,208.0,430,2293.33,0,,0,2293.33
769,2023-06-29 18:34:00,2023-06-29 19:18:00,4,1,9,1,,44,286.0,0,,0,286.0
770,2023-06-29 20:47:00,2023-06-29 21:22:00,1,1,2,1,,35,215.83,0,,0,215.83
771,2023-06-30 06:54:00,2023-06-30 07:18:00,5,2,2,1,,24,148.0,0,,0,148.0
772,2023-07-02 21:54:00,2023-07-02 22:19:00,2,1,2,1,,25,154.17,0,,0,154.17
773,2023-07-04 09:33:00,2023-07-04 14:32:00,1,1,4,1,,299,1594.67,8400,6.0,2,9994.67
774,2023-07-04 20:07:00,2023-07-04 21:03:00,3,1,4,1,,56,298.67,0,,0,298.67
775,2023-07-04 21:19:00,2023-07-05 01:14:00,10,3,8,1,,235,1645.0,4800,7.0,1,6445.0
776,2023-07-04 23:34:00,2023-07-05 06:00:00,9,3,1,2,209.0,386,3538.33,38000,19.0,1,41538.33
777,2023-07-05 06:13:00,2023-07-05 06:46:00,6,2,10,1,,33,214.5,47000,20.0,1,47214.5
778,2023-07-05 12:23:00,2023-07-05 12:50:00,8,2,10,1,,27,175.5,0,,0,175.5
779,2023-07-05 14:46:00,2023-07-05 23:00:00,6,2,2,2,210.0,494,3046.33,42000,16.0,1,45046.33
780,2023-07-05 15:43:00,2023-07-05 16:33:00,11,3,6,1,,50,266.67,0,,0,266.67
781,2023-07-07 10:21:00,2023-07-07 10:44:00,12,3,3,1,,23,134.17,0,,0,134.17
782,2023-07-07 12:03:00,2023-07-07 12:33:00,10,3,3,1,,30,175.0,0,,0,175.0
783,2023-07-09 17:58:00,2023-07-09 18:23:00,1,1,4,1,,25,133.33,0,,0,133.33
784,2023-07-10 11:11:00,2023-07-10 11:45:00,7,2,10,1,,34,221.0,3500,5.0,1,3721.0
785,2023-07-10 19:56:00,2023-07-10 20:32:00,9,3,3,1,,36,210.0,0,,0,210.0
786,2023-07-11 18:46:00,2023-07-11 23:00:00,2,1,8,2,211.0,254,1778.0,0,,0,1778.0
787,2023-07-12 07:14:00,2023-07-12 07:49:00,4,1,9,1,,35,227.5,42000,16.0,1,42227.5
788,2023-07-12 17:33:00,2023-07-12 18:25:00,5,2,8,1,,52,364.0,0,,0,364.0
789,2023-07-14 08:05:00,2023-07-14 15:00:00,7,2,5,2,212.0,415,2420.83,12500,9.0,1,14920.83
790,2023-07-16 04:59:00,2023-07-16 11:00:00,11,3,3,2,213.0,361,2105.83,0,,0,2105.83
791,2023-07-16 06:27:00,2023-07-16 06:54:00,3,1,3,1,,27,157.5,0,,0,157.5
792,2023-07-16 10:56:00,2023-07-16 11:35:00,6,2,4,1,,39,208.0,0,,0,208.0
793,2023-07-16 20:04:00,2023-07-16 21:01:00,2,1,4,1,,57,304.0,6400,8.0,2,6704.0
794,2023-07-17 14:27:00,2023-07-17 15:17:00,10,3,3,1,,50,291.67,0,,0,291.67
795,2023-07-18 19:32:00,2023-07-18 20:00:00,11,3,7,1,,28,163.33,1200,4.0,1,1363.33
796,2023-07-19 00:05:00,2023-07-19 03:00:00,1,1,2,2,214.0,175,1079.17,2400,2.0,1,3479.17
797,2023-07-19 17:56:00,2023-07-19 18:44:00,8,2,10,1,,48,312.0,0,,0,312.0
798,2023-07-21 15:08:00,2023-07-21 15:58:00,12,3,8,1,,50,350.0,0,,0,350.0
799,2023-07-22 14:28:00,2023-07-22 14:56:00,9,3,7,1,,28,163.33,0,,0,163.33
800,2023-07-22 15:51:00,2023-07-22 16:39:00,7,2,7,1,,48,280.0,900,3.0,1,1180.0
801,2023-07-22 17:58:00,2023-07-22 18:53:00,1,1,4,1,,55,293.33,0,,0,293.33
802,2023-07-23 13:18:00,2023-07-23 19:00:00,3,1,3,2,215.0,342,1995.0,0,,0,1995.0
803,2023-07-23 18:27:00,2023-07-23 22:43:00,12,3,5,1,,256,1493.33,120000,18.0,2,121493.33
804,2023-07-25 09:58:00,2023-07-25 17:16:00,9,3,9,1,,438,2847.0,3500,5.0,1,6347.0
805,2023-07-25 19:24:00,2023-07-25 20:00:00,4,1,6,1,,36,192.0,0,,0,192.0
806,2023-07-26 06:21:00,2023-07-26 07:17:00,5,2,4,1,,56,298.67,1800,1.0,1,2098.67
807,2023-07-26 19:02:00,2023-07-26 21:00:00,4,1,8,2,216.0,118,826.0,0,,0,826.0
808,2023-07-27 08:56:00,2023-07-27 17:00:00,7,2,1,2,217.0,484,4436.67,12500,9.0,1,16936.67
809,2023-07-28 09:49:00,2023-07-28 17:00:00,6,2,10,2,218.0,431,2801.5,0,,0,2801.5
810,2023-07-28 10:51:00,2023-07-28 16:01:00,5,2,4,1,,310,1653.33,19500,12.0,1,21153.33
811,2023-07-28 17:34:00,2023-07-28 18:04:00,11,3,3,1,,30,175.0,0,,0,175.0
812,2023-07-28 21:23:00,2023-07-28 21:56:00,3,1,9,1,,33,214.5,37000,10.0,2,37214.5
813,2023-07-29 02:22:00,2023-07-29 07:00:00,9,3,5,2,219.0,278,1621.67,42000,16.0,1,43621.67
814,2023-07-29 16:18:00,2023-07-29 16:46:00,8,2,3,1,,28,163.33,0,,0,163.33
815,2023-07-30 12:36:00,2023-07-30 13:32:00,2,1,4,1,,56,298.67,8700,15.0,1,8998.67
816,2023-07-31 13:14:00,2023-07-31 13:58:00,10,3,5,1,,44,256.67,0,,0,256.67
817,2023-08-01 16:01:00,2023-08-01 18:00:00,8,2,10,2,220.0,119,773.5,8700,15.0,1,9473.5
818,2023-08-02 02:07:00,2023-08-02 04:00:00,10,3,5,2,221.0,113,659.17,0,,0,659.17
819,2023-08-02 08:18:00,2023-08-02 08:57:00,1,1,8,1,,39,273.0,0,,0,273.0
820,2023-08-02 13:39:00,2023-08-02 20:00:00,5,2,7,2,222.0,381,2222.5,22000,11.0,1,24222.5
821,2023-08-03 08:41:00,2023-08-03 09:30:00,12,3,4,1,,49,261.33,18500,10.0,1,18761.33
822,2023-08-04 02:22:00,2023-08-04 04:00:00,12,3,5,2,223.0,98,571.67,0,,0,571.67
823,2023-08-04 09:52:00,2023-08-04 10:14:00,9,3,2,1,,22,135.67,0,,0,135.67
824,2023-08-05 08:37:00,2023-08-05 09:16:00,7,2,10,1,,39,253.5,110000,17.0,2,110253.5
825,2023-08-06 19:49:00,2023-08-06 20:15:00,4,1,4,1,,26,138.67,8700,15.0,1,8838.67
826,2023-08-07 13:43:00,2023-08-07 19:41:00,3,1,10,1,,358,2327.0,0,,0,2327.0
827,2023-08-07 21:14:00,2023-08-07 21:45:00,11,3,2,1,,31,191.17,47000,20.0,1,47191.17
828,2023-08-08 12:31:00,2023-08-08 13:01:00,5,2,10,1,,30,195.0,0,,0,195.0
829,2023-08-09 10:13:00,2023-08-09 10:41:00,2,1,2,1,,28,172.67,0,,0,172.67
830,2023-08-09 17:56:00,2023-08-09 21:42:00,4,1,6,1,,226,1205.33,900,3.0,1,2105.33
831,2023-08-09 21:03:00,2023-08-09 21:59:00,3,1,7,1,,56,326.67,42000,16.0,1,42326.67
832,2023-08-10 15:57:00,2023-08-10 16:53:00,10,3,8,1,,56,392.0,0,,0,392.0
833,2023-08-11 09:19:00,2023-08-11 09:48:00,6,2,9,1,,29,188.5,44000,11.0,2,44188.5
834,2023-08-11 09:35:00,2023-08-11 10:12:00,8,2,4,1,,37,197.33,0,,0,197.33
835,2023-08-12 23:39:00,2023-08-13 07:00:00,4,1,3,2,224.0,441,2572.5,3600,4.0,3,6172.5
836,2023-08-13 10:30:00,2023-08-13 11:08:00,12,3,6,1,,38,202.67,0,,0,202.67
837,2023-08-14 01:44:00,2023-08-14 05:00:00,1,1,9,2,225.0,196,1274.0,12500,9.0,1,13774.0
838,2023-08-14 17:47:00,2023-08-14 18:07:00,9,3,2,1,,20,123.33,1200,4.0,1,1323.33
839,2023-08-15 14:32:00,2023-08-15 15:31:00,1,1,8,1,,59,413.0,0,,0,413.0
840,2023-08-17 06:08:00,2023-08-17 08:45:00,2,1,8,1,,157,1099.0,110000,17.0,2,111099.0
841,2023-08-18 06:34:00,2023-08-18 08:00:00,11,3,9,2,226.0,86,559.0,12500,9.0,1,13059.0
842,2023-08-19 08:03:00,2023-08-19 08:29:00,7,2,5,1,,26,151.67,0,,0,151.67
843,2023-08-19 18:03:00,2023-08-20 00:00:00,10,3,4,2,227.0,357,1904.0,42000,16.0,1,43904.0
844,2023-08-19 21:37:00,2023-08-19 23:00:00,3,1,4,2,228.0,83,442.67,0,,0,442.67
845,2023-08-20 21:43:00,2023-08-20 22:26:00,4,1,4,1,,43,229.33,0,,0,229.33
846,2023-08-21 09:16:00,2023-08-21 10:10:00,10,3,6,1,,54,288.0,0,,0,288.0
847,2023-08-21 10:34:00,2023-08-21 14:00:00,2,1,9,2,229.0,206,1339.0,47000,20.0,1,48339.0
848,2023-08-21 19:56:00,2023-08-21 20:23:00,11,3,9,1,,27,175.5,7000,5.0,2,7175.5
849,2023-08-22 18:56:00,2023-08-22 19:40:00,5,2,3,1,,44,256.67,0,,0,256.67
850,2023-08-23 15:36:00,2023-08-23 16:33:00,6,2,6,1,,57,304.0,0,,0,304.0
851,2023-08-23 19:30:00,2023-08-23 20:07:00,3,1,8,1,,37,259.0,19500,12.0,1,19759.0
852,2023-08-23 20:09:00,2023-08-23 22:00:00,8,2,3,2,230.0,111,647.5,0,,0,647.5
853,2023-08-24 16:51:00,2023-08-24 17:20:00,12,3,3,1,,29,169.17,0,,0,169.17
854,2023-08-25 08:48:00,2023-08-25 09:13:00,8,2,9,1,,25,162.5,0,,0,162.5
855,2023-08-26 13:00:00,2023-08-26 13:30:00,1,1,10,1,,30,195.0,16000,13.0,1,16195.0
856,2023-08-26 15:14:00,2023-08-26 16:09:00,9,3,5,1,,55,320.83,0,,0,320.83
857,2023-08-27 04:57:00,2023-08-27 09:00:00,6,2,5,2,231.0,243,1417.5,60000,18.0,1,61417.5
858,2023-08-28 01:15:00,2023-08-28 06:00:00,9,3,3,2,232.0,285,1662.5,0,,0,1662.5
859,2023-08-31 06:39:00,2023-08-31 07:30:00,2,1,3,1,,51,297.5,0,,0,297.5
860,2023-09-01 18:02:00,2023-09-01 18:43:00,7,2,3,1,,41,239.17,0,,0,239.17
861,2023-09-02 19:11:00,2023-09-02 19:31:00,11,3,9,1,,20,130.0,18500,10.0,1,18630.0
862,2023-09-02 19:14:00,2023-09-02 19:58:00,4,1,8,1,,44,308.0,0,,0,308.0
863,2023-09-02 19:39:00,2023-09-03 00:00:00,7,2,7,2,233.0,261,1522.5,110000,17.0,2,111522.5
864,2023-09-02 21:43:00,2023-09-02 22:31:00,10,3,8,1,,48,336.0,29400,14.0,3,29736.0
865,2023-09-03 12:20:00,2023-09-03 12:57:00,5,2,4,1,,37,197.33,0,,0,197.33
866,2023-09-03 12:32:00,2023-09-03 13:14:00,3,1,6,1,,42,224.0,4200,6.0,1,4424.0
867,2023-09-04 17:23:00,2023-09-04 17:59:00,12,3,8,1,,36,252.0,0,,0,252.0
868,2023-09-05 07:22:00,2023-09-05 08:12:00,1,1,4,1,,50,266.67,126000,16.0,3,126266.67
869,2023-09-06 06:18:00,2023-09-06 07:12:00,9,3,9,1,,54,351.0,1200,4.0,1,1551.0
870,2023-09-06 15:37:00,2023-09-06 16:00:00,6,2,10,1,,23,149.5,0,,0,149.5
871,2023-09-07 08:36:00,2023-09-07 09:12:00,8,2,8,1,,36,252.0,3200,8.0,1,3452.0
872,2023-09-11 00:50:00,2023-09-11 04:00:00,1,1,6,2,234.0,190,1013.33,0,,0,1013.33
873,2023-09-11 21:29:00,2023-09-12 04:00:00,2,1,3,2,235.0,391,2280.83,48000,13.0,3,50280.83
874,2023-09-12 04:47:00,2023-09-12 09:00:00,6,2,10,2,236.0,253,1644.5,900,3.0,1,2544.5
875,2023-09-12 11:38:00,2023-09-12 15:00:00,11,3,4,2,237.0,202,1077.33,900,3.0,1,1977.33
876,2023-09-12 16:54:00,2023-09-12 17:14:00,7,2,9,1,,20,130.0,12500,9.0,1,12630.0
877,2023-09-12 19:43:00,2023-09-12 20:22:00,4,1,5,1,,39,227.5,0,,0,227.5
878,2023-09-13 18:58:00,2023-09-13 23:03:00,7,2,11,1,,245,3470.83,0,,0,3470.83
879,2023-09-13 19:50:00,2023-09-13 20:20:00,11,3,8,1,,30,210.0,0,,0,210.0
880,2023-09-13 20:07:00,2023-09-13 21:05:00,2,1,3,1,,58,338.33,19500,12.0,1,19838.33
881,2023-09-14 04:20:00,2023-09-14 07:00:00,12,3,9,2,238.0,160,1040.0,2400,2.0,1,3440.0
882,2023-09-14 11:38:00,2023-09-14 12:08:00,5,2,8,1,,30,210.0,39000,12.0,2,39210.0
883,2023-09-14 15:55:00,2023-09-14 19:00:00,4,1,7,2,239.0,185,1079.17,32000,13.0,2,33079.17
884,2023-09-15 14:27:00,2023-09-15 14:52:00,10,3,2,1,,25,154.17,0,,0,154.17
885,2023-09-15 19:28:00,2023-09-16 02:00:00,8,2,8,2,240.0,392,2744.0,0,,0,2744.0
886,2023-09-15 21:18:00,2023-09-15 22:13:00,3,1,3,1,,55,320.83,0,,0,320.83
887,2023-09-17 06:13:00,2023-09-17 07:06:00,9,3,8,1,,53,371.0,2400,2.0,1,2771.0
888,2023-09-17 16:41:00,2023-09-17 20:00:00,5,2,3,2,241.0,199,1160.83,4200,6.0,1,5360.83
889,2023-09-18 02:54:00,2023-09-18 05:00:00,10,3,10,2,242.0,126,819.0,900,3.0,1,1719.0
890,2023-09-18 18:32:00,2023-09-18 19:18:00,8,2,10,1,,46,299.0,0,,0,299.0
891,2023-09-18 20:42:00,2023-09-18 21:25:00,12,3,2,1,,43,265.17,0,,0,265.17
892,2023-09-18 21:25:00,2023-09-18 21:46:00,1,1,2,1,,21,129.5,0,,0,129.5
893,2023-09-20 01:10:00,2023-09-20 04:00:00,3,1,8,2,243.0,170,1190.0,37000,10.0,2,38190.0
894,2023-09-20 09:16:00,2023-09-20 09:42:00,6,2,5,1,,26,151.67,0,,0,151.67
895,2023-09-22 07:16:00,2023-09-22 07:47:00,7,2,7,1,,31,180.83,2400,2.0,1,2580.83
896,2023-09-22 11:47:00,2023-09-22 12:28:00,4,1,7,1,,41,239.17,3200,8.0,1,3439.17
897,2023-09-24 04:44:00,2023-09-24 07:00:00,9,3,8,2,244.0,136,952.0,60000,18.0,1,60952.0
898,2023-09-24 18:31:00,2023-09-24 22:00:00,7,2,9,2,245.0,209,1358.5,6400,8.0,2,7758.5
899,2023-09-25 16:49:00,2023-09-25 17:20:00,2,1,2,1,,31,191.17,0,,0,191.17
900,2023-09-25 20:16:00,2023-09-25 21:08:00,11,3,6,1,,52,277.33,6400,8.0,2,6677.33
901,2023-09-26 06:46:00,2023-09-26 07:10:00,3,1,5,1,,24,140.0,0,,0,140.0
902,2023-09-26 15:46:00,2023-09-26 19:00:00,6,2,6,2,246.0,194,1034.67,0,,0,1034.67
903,2023-09-27 10:25:00,2023-09-27 11:20:00,10,3,6,1,,55,293.33,3200,8.0,1,3493.33
904,2023-09-27 19:18:00,2023-09-27 19:41:00,5,2,7,1,,23,134.17,0,,0,134.17
905,2023-09-28 08:32:00,2023-09-28 13:00:00,11,3,6,2,247.0,268,1429.33,60000,18.0,1,61429.33
906,2023-09-29 20:22:00,2023-09-29 21:02:00,8,2,6,1,,40,213.33,0,,0,213.33
907,2023-09-30 12:20:00,2023-09-30 12:43:00,12,3,8,1,,23,161.0,0,,0,161.0
908,2023-09-30 12:24:00,2023-09-30 14:49:00,11,3,6,1,,145,773.33,38000,19.0,1,38773.33
909,2023-09-30 13:58:00,2023-09-30 14:46:00,9,3,4,1,,48,256.0,0,,0,256.0
910,2023-10-01 10:36:00,2023-10-01 11:27:00,1,1,8,1,,51,357.0,0,,0,357.0
911,2023-10-02 13:04:00,2023-10-02 15:07:00,1,1,9,1,,123,799.5,3200,8.0,1,3999.5
912,2023-10-03 16:07:00,2023-10-03 16:45:00,7,2,2,1,,38,234.33,0,,0,234.33
913,2023-10-04 19:02:00,2023-10-04 19:45:00,6,2,6,1,,43,229.33,0,,0,229.33
914,2023-10-06 10:01:00,2023-10-06 10:44:00,4,1,9,1,,43,279.5,0,,0,279.5
915,2023-10-07 00:59:00,2023-10-07 07:00:00,2,1,9,2,248.0,361,2346.5,16000,13.0,1,18346.5
916,2023-10-08 10:29:00,2023-10-08 11:18:00,2,1,10,1,,49,318.5,0,,0,318.5
917,2023-10-08 15:01:00,2023-10-08 15:23:00,3,1,8,1,,22,154.0,60000,18.0,1,60154.0
918,2023-10-08 21:38:00,2023-10-08 22:33:00,5,2,9,1,,55,357.5,0,,0,357.5
919,2023-10-09 05:19:00,2023-10-09 14:00:00,4,1,8,2,249.0,521,3647.0,4800,7.0,1,8447.0
920,2023-10-09 13:22:00,2023-10-09 13:47:00,11,3,7,1,,25,145.83,0,,0,145.83
921,2023-10-10 06:48:00,2023-10-10 07:47:00,9,3,4,1,,59,314.67,7200,2.0,3,7514.67
922,2023-10-11 11:41:00,2023-10-11 12:12:00,10,3,7,1,,31,180.83,0,,0,180.83
923,2023-10-11 14:34:00,2023-10-11 15:12:00,1,1,4,1,,38,202.67,0,,0,202.67
924,2023-10-11 18:36:00,2023-10-11 19:28:00,8,2,9,1,,52,338.0,0,,0,338.0
925,2023-10-11 20:49:00,2023-10-11 21:20:00,12,3,2,1,,31,191.17,0,,0,191.17
926,2023-10-12 06:15:00,2023-10-12 10:00:00,7,2,10,2,250.0,225,1462.5,18500,10.0,1,19962.5
927,2023-10-13 07:54:00,2023-10-13 11:00:00,9,3,5,2,251.0,186,1085.0,8400,6.0,2,9485.0
928,2023-10-13 18:44:00,2023-10-13 19:38:00,7,2,9,1,,54,351.0,0,,0,351.0
929,2023-10-13 19:18:00,2023-10-14 00:00:00,12,3,7,2,252.0,282,1645.0,19500,12.0,1,21145.0
930,2023-10-15 12:51:00,2023-10-15 13:14:00,6,2,9,1,,23,149.5,0,,0,149.5
931,2023-10-16 17:45:00,2023-10-17 03:00:00,3,1,6,2,253.0,555,2960.0,4800,7.0,1,7760.0
932,2023-10-17 02:06:00,2023-10-17 07:00:00,11,3,8,2,254.0,294,2058.0,0,,0,2058.0
933,2023-10-18 21:12:00,2023-10-18 21:48:00,4,1,9,1,,36,234.0,0,,0,234.0
934,2023-10-18 21:46:00,2023-10-18 22:28:00,2,1,6,1,,42,224.0,12500,9.0,1,12724.0
935,2023-10-20 11:36:00,2023-10-20 12:03:00,11,3,10,1,,27,175.5,0,,0,175.5
936,2023-10-21 09:04:00,2023-10-21 10:00:00,3,1,7,1,,56,326.67,0,,0,326.67
937,2023-10-21 16:27:00,2023-10-21 17:18:00,12,3,2,1,,51,314.5,0,,0,314.5
938,2023-10-22 06:35:00,2023-10-22 06:57:00,5,2,10,1,,22,143.0,0,,0,143.0
939,2023-10-23 16:06:00,2023-10-23 21:00:00,1,1,1,2,255.0,294,2695.0,55500,10.0,3,58195.0
940,2023-10-23 21:01:00,2023-10-24 03:00:00,10,3,8,2,256.0,359,2513.0,42000,16.0,1,44513.0
941,2023-10-24 04:06:00,2023-10-24 10:00:00,4,1,9,2,257.0,354,2301.0,0,,0,2301.0
942,2023-10-24 06:04:00,2023-10-24 06:50:00,9,3,7,1,,46,268.33,0,,0,268.33
943,2023-10-24 13:53:00,2023-10-24 14:45:00,1,1,9,1,,52,338.0,0,,0,338.0
944,2023-10-24 16:16:00,2023-10-24 16:39:00,8,2,10,1,,23,149.5,0,,0,149.5
945,2023-10-25 09:22:00,2023-10-25 12:50:00,6,2,3,1,,208,1213.33,0,,0,1213.33
946,2023-10-25 21:44:00,2023-10-25 22:23:00,7,2,9,1,,39,253.5,2400,4.0,2,2653.5
947,2023-10-26 19:17:00,2023-10-26 19:55:00,6,2,4,1,,38,202.67,0,,0,202.67
948,2023-10-27 09:22:00,2023-10-27 12:00:00,6,2,7,2,258.0,158,921.67,60000,18.0,1,60921.67
949,2023-10-30 01:03:00,2023-10-30 04:00:00,11,3,2,2,259.0,177,1091.5,3500,5.0,1,4591.5
950,2023-10-30 14:02:00,2023-10-30 17:00:00,8,2,9,2,260.0,178,1157.0,0,,0,1157.0
951,2023-10-31 06:37:00,2023-10-31 10:00:00,9,3,6,2,261.0,203,1082.67,3600,4.0,3,4682.67
952,2023-10-31 07:52:00,2023-10-31 08:46:00,3,1,5,1,,54,315.0,0,,0,315.0
953,2023-11-01 03:38:00,2023-11-01 06:00:00,2,1,2,2,262.0,142,875.67,0,,0,875.67
954,2023-11-01 07:29:00,2023-11-01 08:06:00,4,1,7,1,,37,215.83,0,,0,215.83
955,2023-11-01 16:05:00,2023-11-01 17:03:00,5,2,5,1,,58,338.33,55500,10.0,3,55838.33
956,2023-11-01 19:01:00,2023-11-01 19:31:00,2,1,4,1,,30,160.0,0,,0,160.0
957,2023-11-02 09:50:00,2023-11-02 17:00:00,5,2,2,2,263.0,430,2651.67,38000,19.0,1,40651.67
958,2023-11-03 10:19:00,2023-11-03 10:57:00,8,2,4,1,,38,202.67,8400,6.0,2,8602.67
959,2023-11-03 10:41:00,2023-11-03 11:07:00,12,3,3,1,,26,151.67,0,,0,151.67
960,2023-11-04 18:37:00,2023-11-04 19:04:00,7,2,5,1,,27,157.5,0,,0,157.5
961,2023-11-05 15:43:00,2023-11-05 16:13:00,10,3,2,1,,30,185.0,0,,0,185.0
962,2023-11-05 20:45:00,2023-11-05 21:23:00,6,2,7,1,,38,221.67,0,,0,221.67
963,2023-11-06 16:48:00,2023-11-06 17:15:00,1,1,5,1,,27,157.5,900,3.0,1,1057.5
964,2023-11-07 21:34:00,2023-11-07 22:12:00,9,3,10,1,,38,247.0,0,,0,247.0
965,2023-11-09 10:50:00,2023-11-09 11:11:00,11,3,9,1,,21,136.5,0,,0,136.5
966,2023-11-11 04:11:00,2023-11-11 07:00:00,7,2,9,2,264.0,169,1098.5,1800,1.0,1,2898.5
967,2023-11-11 11:43:00,2023-11-11 12:26:00,3,1,2,1,,43,265.17,0,,0,265.17
968,2023-11-13 18:24:00,2023-11-13 19:16:00,4,1,7,1,,52,303.33,0,,0,303.33
969,2023-11-14 07:37:00,2023-11-14 08:30:00,2,1,3,1,,53,309.17,0,,0,309.17
970,2023-11-14 13:03:00,2023-11-14 13:41:00,12,3,9,1,,38,247.0,0,,0,247.0
971,2023-11-15 01:23:00,2023-11-15 05:00:00,12,3,8,2,265.0,217,1519.0,0,,0,1519.0
972,2023-11-15 06:59:00,2023-11-15 07:20:00,5,2,6,1,,21,112.0,0,,0,112.0
973,2023-11-15 22:16:00,2023-11-16 05:00:00,6,2,9,2,266.0,404,2626.0,47000,20.0,1,49626.0
974,2023-11-16 07:49:00,2023-11-16 08:20:00,10,3,4,1,,31,165.33,0,,0,165.33
975,2023-11-16 10:41:00,2023-11-16 11:17:00,8,2,6,1,,36,192.0,19600,14.0,2,19792.0
976,2023-11-17 06:25:00,2023-11-17 07:23:00,7,2,6,1,,58,309.33,0,,0,309.33
977,2023-11-17 17:08:00,2023-11-17 19:00:00,10,3,3,2,267.0,112,653.33,22000,11.0,1,22653.33
978,2023-11-19 17:29:00,2023-11-19 18:26:00,6,2,6,1,,57,304.0,0,,0,304.0
979,2023-11-19 19:34:00,2023-11-19 20:18:00,1,1,4,1,,44,234.67,0,,0,234.67
980,2023-11-20 20:03:00,2023-11-20 20:45:00,9,3,3,1,,42,245.0,0,,0,245.0
981,2023-11-21 12:27:00,2023-11-21 13:03:00,11,3,7,1,,36,210.0,9800,14.0,1,10010.0
982,2023-11-22 19:55:00,2023-11-22 20:37:00,3,1,2,1,,42,259.0,0,,0,259.0
983,2023-11-23 13:10:00,2023-11-23 13:51:00,4,1,4,1,,41,218.67,4800,2.0,2,5018.67
984,2023-11-23 17:07:00,2023-11-23 21:00:00,11,3,9,2,268.0,233,1514.5,2400,2.0,1,3914.5
985,2023-11-24 01:08:00,2023-11-24 06:00:00,3,1,8,2,269.0,292,2044.0,0,,0,2044.0
986,2023-11-25 07:33:00,2023-11-25 14:00:00,1,1,9,2,270.0,387,2515.5,48000,13.0,3,50515.5
987,2023-11-25 16:10:00,2023-11-25 16:32:00,12,3,4,1,,22,117.33,0,,0,117.33
988,2023-11-26 08:33:00,2023-11-26 09:30:00,2,1,2,1,,57,351.5,0,,0,351.5
989,2023-11-26 17:05:00,2023-11-26 21:53:00,8,2,5,1,,288,1680.0,0,,0,1680.0
990,2023-11-27 12:17:00,2023-11-27 13:08:00,10,3,2,1,,51,314.5,4200,6.0,1,4514.5
991,2023-11-28 08:11:00,2023-11-28 13:37:00,12,3,8,1,,326,2282.0,0,,0,2282.0
992,2023-11-28 11:22:00,2023-11-28 17:00:00,4,1,9,2,271.0,338,2197.0,7000,5.0,2,9197.0
993,2023-11-28 16:31:00,2023-11-28 17:11:00,5,2,9,1,,40,260.0,0,,0,260.0
994,2023-11-29 03:52:00,2023-11-29 08:00:00,2,1,8,2,272.0,248,1736.0,38000,19.0,1,39736.0
995,2023-11-29 18:17:00,2023-11-29 18:54:00,1,1,3,1,,37,215.83,0,,0,215.83
996,2023-11-29 20:38:00,2023-11-30 04:17:00,3,1,6,1,,459,2448.0,4800,7.0,1,7248.0
997,2023-11-29 21:40:00,2023-11-29 22:34:00,8,2,3,1,,54,315.0,0,,0,315.0
998,2023-12-01 06:41:00,2023-12-01 07:09:00,7,2,9,1,,28,182.0,0,,0,182.0
999,2023-12-02 16:06:00,2023-12-02 18:50:00,10,3,9,1,,164,1066.0,0,,0,1066.0
1000,2023-12-02 17:50:00,2023-12-02 23:00:00,9,3,8,2,273.0,310,2170.0,6400,8.0,2,8570.0
1001,2023-12-02 21:18:00,2023-12-02 22:13:00,6,2,8,1,,55,385.0,60000,18.0,1,60385.0
1002,2023-12-03 06:11:00,2023-12-03 07:02:00,4,1,7,1,,51,297.5,0,,0,297.5
1003,2023-12-03 08:16:00,2023-12-03 08:49:00,3,1,10,1,,33,214.5,32000,13.0,2,32214.5
1004,2023-12-03 13:37:00,2023-12-03 14:24:00,11,3,3,1,,47,274.17,0,,0,274.17
